country,iso2,iso3,iso_numeric,year,measure,unit,age_group,sex,risk_factor,best,lo,hi
Puerto Rico,PR,PRI,630,2018,inc,num,all,m,all,21,17.0,25.0
Qatar,QA,QAT,634,2018,inc,num,0-14,a,all,3,3.0,4.0
Qatar,QA,QAT,634,2018,inc,num,0-14,f,all,1,1.0,1.0
Qatar,QA,QAT,634,2018,inc,num,0-14,m,all,2,2.0,3.0
Qatar,QA,QAT,634,2018,inc,num,0-4,f,all,0,0.0,0.0
Qatar,QA,QAT,634,2018,inc,num,0-4,m,all,0,0.0,0.0
Qatar,QA,QAT,634,2018,inc,num,15-24,f,all,17,11.0,23.0
Qatar,QA,QAT,634,2018,inc,num,15-24,m,all,130,84.0,170.0
Qatar,QA,QAT,634,2018,inc,num,15plus,a,all,860,730.0,990.0
Qatar,QA,QAT,634,2018,inc,num,15plus,a,alc,6,1.0,14.0
Qatar,QA,QAT,634,2018,inc,num,15plus,a,dia,73,28.0,140.0
Qatar,QA,QAT,634,2018,inc,num,15plus,a,smk,90,21.0,210.0
Qatar,QA,QAT,634,2018,inc,num,15plus,f,alc,0,0.0,0.0
Qatar,QA,QAT,634,2018,inc,num,15plus,f,dia,14,6.0,25.0
Qatar,QA,QAT,634,2018,inc,num,15plus,f,smk,0,0.0,1.0
Qatar,QA,QAT,634,2018,inc,num,15plus,f,all,170,140.0,200.0
Qatar,QA,QAT,634,2018,inc,num,15plus,m,all,690,570.0,820.0
Qatar,QA,QAT,634,2018,inc,num,15plus,m,alc,6,2.0,11.0
Qatar,QA,QAT,634,2018,inc,num,15plus,m,dia,59,32.0,93.0
Qatar,QA,QAT,634,2018,inc,num,15plus,m,smk,89,32.0,170.0
Qatar,QA,QAT,634,2018,inc,num,25-34,f,all,84,56.0,110.0
Qatar,QA,QAT,634,2018,inc,num,25-34,m,all,310,200.0,410.0
Qatar,QA,QAT,634,2018,inc,num,35-44,f,all,45,30.0,60.0
Qatar,QA,QAT,634,2018,inc,num,35-44,m,all,140,96.0,190.0
Qatar,QA,QAT,634,2018,inc,num,45-54,f,all,10,7.0,14.0
Qatar,QA,QAT,634,2018,inc,num,45-54,m,all,82,54.0,110.0
Qatar,QA,QAT,634,2018,inc,num,5-14,f,all,1,1.0,2.0
Qatar,QA,QAT,634,2018,inc,num,5-14,m,all,2,2.0,3.0
Qatar,QA,QAT,634,2018,inc,num,55-64,f,all,5,3.0,6.0
Qatar,QA,QAT,634,2018,inc,num,55-64,m,all,24,16.0,32.0
Qatar,QA,QAT,634,2018,inc,num,65plus,f,all,6,4.0,8.0
Qatar,QA,QAT,634,2018,inc,num,65plus,m,all,7,5.0,9.0
Qatar,QA,QAT,634,2018,inc,num,all,a,all,860,730.0,990.0
Qatar,QA,QAT,634,2018,inc,num,all,a,hiv,1,0.0,3.0
Qatar,QA,QAT,634,2018,inc,num,all,f,all,170,140.0,200.0
Qatar,QA,QAT,634,2018,inc,num,all,m,all,690,570.0,820.0
Republic of Korea,KR,KOR,410,2018,inc,num,0-14,a,all,82,77.0,88.0
Republic of Korea,KR,KOR,410,2018,inc,num,0-14,f,all,44,40.0,48.0
Republic of Korea,KR,KOR,410,2018,inc,num,0-14,m,all,39,35.0,42.0
Republic of Korea,KR,KOR,410,2018,inc,num,0-4,f,all,15,12.0,18.0
Republic of Korea,KR,KOR,410,2018,inc,num,0-4,m,all,14,11.0,16.0
Republic of Korea,KR,KOR,410,2018,inc,num,15-24,f,all,660,540.0,780.0
Republic of Korea,KR,KOR,410,2018,inc,num,15-24,m,all,860,700.0,1000.0
Republic of Korea,KR,KOR,410,2018,inc,num,15plus,a,all,34000,31000.0,36000.0
Republic of Korea,KR,KOR,410,2018,inc,num,15plus,a,alc,8300,2700.0,17000.0
Republic of Korea,KR,KOR,410,2018,inc,num,15plus,a,dia,1500,560.0,2900.0
Republic of Korea,KR,KOR,410,2018,inc,num,15plus,a,smk,4200,470.0,12000.0
Republic of Korea,KR,KOR,410,2018,inc,num,15plus,f,alc,1800,810.0,3200.0
Republic of Korea,KR,KOR,410,2018,inc,num,15plus,f,dia,590,320.0,950.0
Republic of Korea,KR,KOR,410,2018,inc,num,15plus,f,all,13000,12000.0,15000.0
Republic of Korea,KR,KOR,410,2018,inc,num,15plus,f,smk,450,140.0,950.0
Republic of Korea,KR,KOR,410,2018,inc,num,15plus,m,alc,6500,3500.0,10000.0
Republic of Korea,KR,KOR,410,2018,inc,num,15plus,m,dia,890,480.0,1400.0
Republic of Korea,KR,KOR,410,2018,inc,num,15plus,m,smk,3700,1400.0,7200.0
Republic of Korea,KR,KOR,410,2018,inc,num,15plus,m,all,20000,18000.0,22000.0
Republic of Korea,KR,KOR,410,2018,inc,num,25-34,f,all,1300,1100.0,1500.0
Republic of Korea,KR,KOR,410,2018,inc,num,25-34,m,all,1500,1200.0,1800.0
Republic of Korea,KR,KOR,410,2018,inc,num,35-44,f,all,1300,1100.0,1500.0
Republic of Korea,KR,KOR,410,2018,inc,num,35-44,m,all,1800,1400.0,2100.0
Republic of Korea,KR,KOR,410,2018,inc,num,45-54,f,all,1500,1200.0,1800.0
Republic of Korea,KR,KOR,410,2018,inc,num,45-54,m,all,3300,2700.0,4000.0
Republic of Korea,KR,KOR,410,2018,inc,num,5-14,f,all,29,24.0,34.0
Republic of Korea,KR,KOR,410,2018,inc,num,5-14,m,all,25,20.0,29.0
Republic of Korea,KR,KOR,410,2018,inc,num,55-64,f,all,1700,1400.0,2000.0
Republic of Korea,KR,KOR,410,2018,inc,num,55-64,m,all,4400,3600.0,5200.0
Republic of Korea,KR,KOR,410,2018,inc,num,65plus,f,all,7000,5700.0,8300.0
Republic of Korea,KR,KOR,410,2018,inc,num,65plus,m,all,8300,6800.0,9900.0
Republic of Korea,KR,KOR,410,2018,inc,num,all,a,all,34000,31000.0,36000.0
Republic of Korea,KR,KOR,410,2018,inc,num,all,a,hiv,310,170.0,500.0
Republic of Korea,KR,KOR,410,2018,inc,num,all,a,und,1800,1600.0,1900.0
Republic of Korea,KR,KOR,410,2018,inc,num,all,f,all,13000,12000.0,15000.0
Republic of Korea,KR,KOR,410,2018,inc,num,all,m,all,20000,18000.0,22000.0
Republic of Moldova,MD,MDA,498,2018,inc,num,0-14,a,all,110,92.0,130.0
Republic of Moldova,MD,MDA,498,2018,inc,num,0-14,f,all,56,45.0,67.0
Republic of Moldova,MD,MDA,498,2018,inc,num,0-14,m,all,53,43.0,63.0
Republic of Moldova,MD,MDA,498,2018,inc,num,0-4,f,all,17,10.0,25.0
Republic of Moldova,MD,MDA,498,2018,inc,num,0-4,m,all,23,13.0,33.0
Republic of Moldova,MD,MDA,498,2018,inc,num,15-24,f,all,75,42.0,110.0
Republic of Moldova,MD,MDA,498,2018,inc,num,15-24,m,all,150,87.0,220.0
Republic of Moldova,MD,MDA,498,2018,inc,num,15plus,a,all,3400,2800.0,3900.0
Republic of Moldova,MD,MDA,498,2018,inc,num,15plus,a,alc,520,68.0,1400.0
Republic of Moldova,MD,MDA,498,2018,inc,num,15plus,a,dia,130,33.0,280.0
Republic of Moldova,MD,MDA,498,2018,inc,num,15plus,a,smk,520,31.0,1700.0
Republic of Moldova,MD,MDA,498,2018,inc,num,15plus,f,alc,41,15.0,80.0
Republic of Moldova,MD,MDA,498,2018,inc,num,15plus,f,dia,32,16.0,54.0
Republic of Moldova,MD,MDA,498,2018,inc,num,15plus,f,all,860,690.0,1000.0
Republic of Moldova,MD,MDA,498,2018,inc,num,15plus,f,smk,27,7.0,60.0
Republic of Moldova,MD,MDA,498,2018,inc,num,15plus,m,alc,470,200.0,860.0
Republic of Moldova,MD,MDA,498,2018,inc,num,15plus,m,dia,93,45.0,160.0
Republic of Moldova,MD,MDA,498,2018,inc,num,15plus,m,smk,490,170.0,990.0
Republic of Moldova,MD,MDA,498,2018,inc,num,15plus,m,all,2500,2000.0,3000.0
Republic of Moldova,MD,MDA,498,2018,inc,num,25-34,f,all,210,120.0,310.0
Republic of Moldova,MD,MDA,498,2018,inc,num,25-34,m,all,460,260.0,650.0
Republic of Moldova,MD,MDA,498,2018,inc,num,35-44,f,all,180,100.0,260.0
Republic of Moldova,MD,MDA,498,2018,inc,num,35-44,m,all,680,380.0,980.0
Republic of Moldova,MD,MDA,498,2018,inc,num,45-54,f,all,170,96.0,250.0
Republic of Moldova,MD,MDA,498,2018,inc,num,45-54,m,all,560,310.0,800.0
Republic of Moldova,MD,MDA,498,2018,inc,num,5-14,f,all,39,22.0,56.0
Republic of Moldova,MD,MDA,498,2018,inc,num,5-14,m,all,30,17.0,43.0
Republic of Moldova,MD,MDA,498,2018,inc,num,55-64,f,all,120,69.0,180.0
Republic of Moldova,MD,MDA,498,2018,inc,num,55-64,m,all,500,280.0,720.0
Republic of Moldova,MD,MDA,498,2018,inc,num,65plus,f,all,100,56.0,140.0
Republic of Moldova,MD,MDA,498,2018,inc,num,65plus,m,all,160,89.0,230.0
Republic of Moldova,MD,MDA,498,2018,inc,num,all,a,all,3500,3000.0,4000.0
Republic of Moldova,MD,MDA,498,2018,inc,num,all,a,hiv,290,180.0,430.0
Republic of Moldova,MD,MDA,498,2018,inc,num,all,f,all,920,740.0,1100.0
Republic of Moldova,MD,MDA,498,2018,inc,num,all,m,all,2600,2100.0,3100.0
Romania,RO,ROU,642,2018,inc,num,0-14,a,all,620,520.0,720.0
Romania,RO,ROU,642,2018,inc,num,0-14,f,all,330,260.0,390.0
Romania,RO,ROU,642,2018,inc,num,0-14,m,all,300,230.0,360.0
Romania,RO,ROU,642,2018,inc,num,0-4,f,all,110,57.0,160.0
Romania,RO,ROU,642,2018,inc,num,0-4,m,all,110,56.0,160.0
Romania,RO,ROU,642,2018,inc,num,15-24,f,all,530,280.0,790.0
Romania,RO,ROU,642,2018,inc,num,15-24,m,all,700,370.0,1000.0
Romania,RO,ROU,642,2018,inc,num,15plus,a,all,13000,11000.0,15000.0
Romania,RO,ROU,642,2018,inc,num,15plus,a,alc,960,120.0,2700.0
Romania,RO,ROU,642,2018,inc,num,15plus,a,dia,450,130.0,960.0
Romania,RO,ROU,642,2018,inc,num,15plus,a,smk,2000,210.0,5600.0
Romania,RO,ROU,642,2018,inc,num,15plus,f,alc,120,43.0,220.0
Romania,RO,ROU,642,2018,inc,num,15plus,f,dia,130,64.0,210.0
Romania,RO,ROU,642,2018,inc,num,15plus,f,smk,420,130.0,860.0
Romania,RO,ROU,642,2018,inc,num,15plus,f,all,3700,2900.0,4400.0
Romania,RO,ROU,642,2018,inc,num,15plus,m,all,9000,7200.0,11000.0
Romania,RO,ROU,642,2018,inc,num,15plus,m,alc,850,330.0,1600.0
Romania,RO,ROU,642,2018,inc,num,15plus,m,dia,320,150.0,540.0
Romania,RO,ROU,642,2018,inc,num,15plus,m,smk,1500,510.0,3100.0
Romania,RO,ROU,642,2018,inc,num,25-34,f,all,760,400.0,1100.0
Romania,RO,ROU,642,2018,inc,num,25-34,m,all,1200,610.0,1700.0
Romania,RO,ROU,642,2018,inc,num,35-44,f,all,630,330.0,930.0
Romania,RO,ROU,642,2018,inc,num,35-44,m,all,1800,940.0,2600.0
Romania,RO,ROU,642,2018,inc,num,45-54,f,all,490,260.0,730.0
Romania,RO,ROU,642,2018,inc,num,45-54,m,all,2300,1200.0,3500.0
Romania,RO,ROU,642,2018,inc,num,5-14,f,all,220,110.0,320.0
Romania,RO,ROU,642,2018,inc,num,5-14,m,all,190,99.0,280.0
Romania,RO,ROU,642,2018,inc,num,55-64,f,all,450,230.0,660.0
Romania,RO,ROU,642,2018,inc,num,55-64,m,all,1700,910.0,2600.0
Romania,RO,ROU,642,2018,inc,num,65plus,f,all,830,430.0,1200.0
Romania,RO,ROU,642,2018,inc,num,65plus,m,all,1300,670.0,1900.0
Romania,RO,ROU,642,2018,inc,num,all,a,all,13000,11000.0,15000.0
Romania,RO,ROU,642,2018,inc,num,all,a,hiv,310,220.0,420.0
Romania,RO,ROU,642,2018,inc,num,all,a,und,690,590.0,810.0
Romania,RO,ROU,642,2018,inc,num,all,f,all,4000,3200.0,4800.0
Romania,RO,ROU,642,2018,inc,num,all,m,all,9300,7500.0,11000.0
Russian Federation,RU,RUS,643,2018,inc,num,0-14,a,all,2200,1300.0,3100.0
Russian Federation,RU,RUS,643,2018,inc,num,0-14,f,all,1100,540.0,1800.0
Russian Federation,RU,RUS,643,2018,inc,num,0-14,m,all,1000,490.0,1600.0
Russian Federation,RU,RUS,643,2018,inc,num,0-4,f,all,460,0.0,970.0
Russian Federation,RU,RUS,643,2018,inc,num,0-4,m,all,430,0.0,910.0
Russian Federation,RU,RUS,643,2018,inc,num,15-24,f,all,2000,0.0,4100.0
Russian Federation,RU,RUS,643,2018,inc,num,15-24,m,all,2600,0.0,5600.0
Russian Federation,RU,RUS,643,2018,inc,num,15plus,a,all,77000,46000.0,107000.0
Russian Federation,RU,RUS,643,2018,inc,num,15plus,a,alc,27000,2100.0,84000.0
Russian Federation,RU,RUS,643,2018,inc,num,15plus,a,dia,2700,290.0,7800.0
Russian Federation,RU,RUS,643,2018,inc,num,15plus,a,smk,16000,440.0,57000.0
Russian Federation,RU,RUS,643,2018,inc,num,15plus,f,alc,3300,1000.0,7000.0
Russian Federation,RU,RUS,643,2018,inc,num,15plus,f,dia,820,280.0,1600.0
Russian Federation,RU,RUS,643,2018,inc,num,15plus,f,all,23000,11000.0,35000.0
Russian Federation,RU,RUS,643,2018,inc,num,15plus,f,smk,2700,600.0,6200.0
Russian Federation,RU,RUS,643,2018,inc,num,15plus,m,alc,24000,8500.0,47000.0
Russian Federation,RU,RUS,643,2018,inc,num,15plus,m,dia,1900,600.0,4000.0
Russian Federation,RU,RUS,643,2018,inc,num,15plus,m,smk,13000,3100.0,30000.0
Russian Federation,RU,RUS,643,2018,inc,num,15plus,m,all,54000,25000.0,82000.0
Russian Federation,RU,RUS,643,2018,inc,num,25-34,f,all,6300,0.0,13000.0
Russian Federation,RU,RUS,643,2018,inc,num,25-34,m,all,12000,0.0,26000.0
Russian Federation,RU,RUS,643,2018,inc,num,35-44,f,all,6400,0.0,14000.0
Russian Federation,RU,RUS,643,2018,inc,num,35-44,m,all,18000,0.0,38000.0
Russian Federation,RU,RUS,643,2018,inc,num,45-54,f,all,3100,0.0,6600.0
Russian Federation,RU,RUS,643,2018,inc,num,45-54,m,all,10000,0.0,22000.0
Russian Federation,RU,RUS,643,2018,inc,num,5-14,f,all,690,0.0,1500.0
Russian Federation,RU,RUS,643,2018,inc,num,5-14,m,all,610,0.0,1300.0
Russian Federation,RU,RUS,643,2018,inc,num,55-64,f,all,2500,0.0,5300.0
Russian Federation,RU,RUS,643,2018,inc,num,55-64,m,all,7200,0.0,15000.0
Russian Federation,RU,RUS,643,2018,inc,num,65plus,f,all,2500,0.0,5300.0
Russian Federation,RU,RUS,643,2018,inc,num,65plus,m,all,3200,0.0,6800.0
Russian Federation,RU,RUS,643,2018,inc,num,all,a,all,79000,48000.0,109000.0
Russian Federation,RU,RUS,643,2018,inc,num,all,a,hiv,16000,7600.0,26000.0
Russian Federation,RU,RUS,643,2018,inc,num,all,a,und,4100,2700.0,5900.0
Russian Federation,RU,RUS,643,2018,inc,num,all,f,all,24000,12000.0,36000.0
Russian Federation,RU,RUS,643,2018,inc,num,all,m,all,55000,27000.0,83000.0
Rwanda,RW,RWA,646,2018,inc,num,0-14,a,all,660,480.0,840.0
Rwanda,RW,RWA,646,2018,inc,num,0-14,f,all,320,200.0,430.0
Rwanda,RW,RWA,646,2018,inc,num,0-14,m,all,340,220.0,460.0
Rwanda,RW,RWA,646,2018,inc,num,0-4,f,all,130,25.0,240.0
Rwanda,RW,RWA,646,2018,inc,num,0-4,m,all,160,30.0,290.0
Rwanda,RW,RWA,646,2018,inc,num,15-24,f,all,460,85.0,830.0
Rwanda,RW,RWA,646,2018,inc,num,15-24,m,all,960,180.0,1700.0
Rwanda,RW,RWA,646,2018,inc,num,15plus,a,all,6600,4800.0,8400.0
Rwanda,RW,RWA,646,2018,inc,num,15plus,a,alc,1100,24.0,4200.0
Rwanda,RW,RWA,646,2018,inc,num,15plus,a,dia,140,11.0,420.0
Rwanda,RW,RWA,646,2018,inc,num,15plus,a,smk,540,1.0,2600.0
Rwanda,RW,RWA,646,2018,inc,num,15plus,f,alc,110,20.0,270.0
Rwanda,RW,RWA,646,2018,inc,num,15plus,f,dia,41,11.0,90.0
Rwanda,RW,RWA,646,2018,inc,num,15plus,f,all,2000,1300.0,2700.0
Rwanda,RW,RWA,646,2018,inc,num,15plus,f,smk,51,5.0,150.0
Rwanda,RW,RWA,646,2018,inc,num,15plus,m,alc,1000,230.0,2400.0
Rwanda,RW,RWA,646,2018,inc,num,15plus,m,dia,97,25.0,220.0
Rwanda,RW,RWA,646,2018,inc,num,15plus,m,smk,490,57.0,1400.0
Rwanda,RW,RWA,646,2018,inc,num,15plus,m,all,4700,3000.0,6300.0
Rwanda,RW,RWA,646,2018,inc,num,25-34,f,all,490,92.0,890.0
Rwanda,RW,RWA,646,2018,inc,num,25-34,m,all,1300,240.0,2300.0
Rwanda,RW,RWA,646,2018,inc,num,35-44,f,all,380,71.0,690.0
Rwanda,RW,RWA,646,2018,inc,num,35-44,m,all,890,160.0,1600.0
Rwanda,RW,RWA,646,2018,inc,num,45-54,f,all,240,44.0,430.0
Rwanda,RW,RWA,646,2018,inc,num,45-54,m,all,560,100.0,1000.0
Rwanda,RW,RWA,646,2018,inc,num,5-14,f,all,180,34.0,340.0
Rwanda,RW,RWA,646,2018,inc,num,5-14,m,all,180,33.0,330.0
Rwanda,RW,RWA,646,2018,inc,num,55-64,f,all,240,44.0,430.0
Rwanda,RW,RWA,646,2018,inc,num,55-64,m,all,600,110.0,1100.0
Rwanda,RW,RWA,646,2018,inc,num,65plus,f,all,160,30.0,300.0
Rwanda,RW,RWA,646,2018,inc,num,65plus,m,all,380,70.0,690.0
Rwanda,RW,RWA,646,2018,inc,num,all,a,all,7300,5500.0,9100.0
Rwanda,RW,RWA,646,2018,inc,num,all,a,hiv,1400,880.0,2000.0
Rwanda,RW,RWA,646,2018,inc,num,all,a,und,3200,2500.0,4100.0
Rwanda,RW,RWA,646,2018,inc,num,all,f,all,2300,1500.0,3000.0
Rwanda,RW,RWA,646,2018,inc,num,all,m,all,5000,3300.0,6600.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,0-14,a,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,0-14,f,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,0-14,m,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,0-4,f,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,0-4,m,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,15-24,f,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,15-24,m,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,15plus,a,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,15plus,f,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,15plus,m,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,25-34,f,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,25-34,m,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,35-44,f,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,35-44,m,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,45-54,f,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,45-54,m,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,5-14,f,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,5-14,m,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,55-64,f,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,55-64,m,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,65plus,f,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,65plus,m,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,all,a,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,all,f,all,0,0.0,0.0
Saint Kitts and Nevis,KN,KNA,659,2018,inc,num,all,m,all,0,0.0,0.0
Saint Lucia,LC,LCA,662,2018,inc,num,0-14,a,all,0,0.0,0.0
Saint Lucia,LC,LCA,662,2018,inc,num,0-14,f,all,0,0.0,0.0
Saint Lucia,LC,LCA,662,2018,inc,num,0-14,m,all,0,0.0,0.0
Saint Lucia,LC,LCA,662,2018,inc,num,0-4,f,all,0,0.0,0.0
Saint Lucia,LC,LCA,662,2018,inc,num,0-4,m,all,0,0.0,0.0
Saint Lucia,LC,LCA,662,2018,inc,num,15-24,f,all,0,0.0,0.0
Saint Lucia,LC,LCA,662,2018,inc,num,15-24,m,all,0,0.0,0.0
Saint Lucia,LC,LCA,662,2018,inc,num,15plus,a,all,6,5.0,7.0
Saint Lucia,LC,LCA,662,2018,inc,num,15plus,a,alc,0,0.0,2.0
Saint Lucia,LC,LCA,662,2018,inc,num,15plus,a,dia,0,0.0,0.0
Saint Lucia,LC,LCA,662,2018,inc,num,15plus,f,alc,0,0.0,0.0
Saint Lucia,LC,LCA,662,2018,inc,num,15plus,f,dia,0,0.0,0.0
Saint Lucia,LC,LCA,662,2018,inc,num,15plus,f,all,1,1.0,1.0
Saint Lucia,LC,LCA,662,2018,inc,num,15plus,m,all,5,4.0,5.0
Saint Lucia,LC,LCA,662,2018,inc,num,15plus,m,dia,0,0.0,0.0
Saint Lucia,LC,LCA,662,2018,inc,num,15plus,m,alc,0,0.0,1.0
Saint Lucia,LC,LCA,662,2018,inc,num,25-34,f,all,0,0.0,0.0
Saint Lucia,LC,LCA,662,2018,inc,num,25-34,m,all,0,0.0,0.0
Saint Lucia,LC,LCA,662,2018,inc,num,35-44,f,all,1,1.0,1.0
Saint Lucia,LC,LCA,662,2018,inc,num,35-44,m,all,0,0.0,0.0
Saint Lucia,LC,LCA,662,2018,inc,num,45-54,f,all,0,0.0,0.0
Saint Lucia,LC,LCA,662,2018,inc,num,45-54,m,all,2,2.0,3.0
Saint Lucia,LC,LCA,662,2018,inc,num,5-14,f,all,0,0.0,0.0
Saint Lucia,LC,LCA,662,2018,inc,num,5-14,m,all,0,0.0,0.0
Saint Lucia,LC,LCA,662,2018,inc,num,55-64,f,all,0,0.0,0.0
Saint Lucia,LC,LCA,662,2018,inc,num,55-64,m,all,1,1.0,1.0
Saint Lucia,LC,LCA,662,2018,inc,num,65plus,f,all,0,0.0,0.0
Saint Lucia,LC,LCA,662,2018,inc,num,65plus,m,all,1,1.0,1.0
Saint Lucia,LC,LCA,662,2018,inc,num,all,a,all,6,5.0,7.0
Saint Lucia,LC,LCA,662,2018,inc,num,all,f,all,1,1.0,1.0
Saint Lucia,LC,LCA,662,2018,inc,num,all,m,all,5,4.0,5.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,0-14,a,all,0,0.0,0.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,0-14,f,all,0,0.0,0.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,0-14,m,all,0,0.0,0.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,0-4,f,all,0,0.0,0.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,0-4,m,all,0,0.0,0.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,15-24,f,all,0,0.0,0.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,15-24,m,all,0,0.0,0.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,15plus,a,all,7,6.0,8.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,15plus,a,alc,1,0.0,3.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,15plus,a,dia,0,0.0,0.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,15plus,f,all,0,0.0,0.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,15plus,m,all,7,6.0,8.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,15plus,m,alc,1,0.0,2.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,15plus,m,dia,0,0.0,0.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,25-34,f,all,0,0.0,0.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,25-34,m,all,0,0.0,0.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,35-44,f,all,0,0.0,0.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,35-44,m,all,1,1.0,1.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,45-54,f,all,0,0.0,0.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,45-54,m,all,2,2.0,3.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,5-14,f,all,0,0.0,0.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,5-14,m,all,0,0.0,0.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,55-64,f,all,0,0.0,0.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,55-64,m,all,2,2.0,3.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,65plus,f,all,0,0.0,0.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,65plus,m,all,1,1.0,1.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,all,a,all,7,6.0,8.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,all,a,und,0,0.0,0.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,all,f,all,0,0.0,0.0
Saint Vincent and the Grenadines,VC,VCT,670,2018,inc,num,all,m,all,7,6.0,8.0
Samoa,WS,WSM,882,2018,inc,num,0-14,a,all,2,2.0,3.0
Samoa,WS,WSM,882,2018,inc,num,0-14,f,all,2,2.0,3.0
Samoa,WS,WSM,882,2018,inc,num,0-14,m,all,0,0.0,0.0
Samoa,WS,WSM,882,2018,inc,num,0-4,f,all,0,0.0,0.0
Samoa,WS,WSM,882,2018,inc,num,0-4,m,all,0,0.0,0.0
Samoa,WS,WSM,882,2018,inc,num,15-24,f,all,2,1.0,3.0
Samoa,WS,WSM,882,2018,inc,num,15-24,m,all,1,1.0,2.0
Samoa,WS,WSM,882,2018,inc,num,15plus,a,all,10,8.0,12.0
Samoa,WS,WSM,882,2018,inc,num,15plus,a,alc,0,0.0,2.0
Samoa,WS,WSM,882,2018,inc,num,15plus,a,dia,1,0.0,2.0
Samoa,WS,WSM,882,2018,inc,num,15plus,a,smk,1,0.0,4.0
Samoa,WS,WSM,882,2018,inc,num,15plus,f,alc,0,0.0,0.0
Samoa,WS,WSM,882,2018,inc,num,15plus,f,dia,0,0.0,1.0
Samoa,WS,WSM,882,2018,inc,num,15plus,f,smk,0,0.0,1.0
Samoa,WS,WSM,882,2018,inc,num,15plus,f,all,6,4.0,7.0
Samoa,WS,WSM,882,2018,inc,num,15plus,m,all,5,3.0,6.0
Samoa,WS,WSM,882,2018,inc,num,15plus,m,alc,0,0.0,1.0
Samoa,WS,WSM,882,2018,inc,num,15plus,m,dia,0,0.0,0.0
